0	0		0						1		Admin	02/01/2024 11:52:23		0	0		0	0	created for Lovaniensia	97				21/02/2024 14:03:20	Yanne		Imprimerie de la religion		0	0			printer / publisher
0	0		0						2		Admin	02/01/2024 11:52:23		0	0		0	0	created for Lovaniensia	98				21/02/2024 14:03:20	Yanne		Imprimerie patriotique		0	0			printer / publisher
0	0		0						1		Admin	02/01/2024 11:52:23		0	0		0	0	created for Lovaniensia	99				21/02/2024 14:03:20	Yanne		Komarek		0	0			printer / publisher
0	0		0						1		Admin	02/01/2024 11:52:23		0	0		0	0	created for Lovaniensia	102				20/02/2024 17:11:27	Yanne		city of Mechelen		0	0			city / state
0	0		0						1		Admin	02/01/2024 11:52:23		0	0		0	0	created for Lovaniensia	103				21/02/2024 14:03:20	Yanne		Officine Anisson		0	0			printer / publisher
0	0		0						1		Admin	02/01/2024 11:52:23		22	1		1588	0	created for Lovaniensia	104		Rome		30/04/2024 10:16:49	Yanne	Pauselijke drukkerij	Holy Congregation of the Vatican Press 	Congregatio pro typographia vaticana	740	0			printer / publisher
0	0		0						1		Admin	02/01/2024 11:52:23		0	0		0	0	created for Lovaniensia	105				21/02/2024 14:03:20	Yanne	Peeters	Peeters		0	0			printer / publisher
0	0		0						4		Admin	02/01/2024 11:52:23		0	0		0	0	created for Lovaniensia	106		Trier		30/04/2024 10:16:49	Yanne	Pluckhaen van Lier	Pluckhaen van Lier		8080	0			printer / publisher
0	0		0						1		Admin	02/01/2024 11:52:23		0	0		0	0	created for Lovaniensia	107				02/01/2024 12:00:19	Admin	Raad van Vlaanderen	Raad van Vlaanderen		0	0			city / state
0	0		0						1		Admin	02/01/2024 11:52:23		0	0		0	0	created for Lovaniensia	108				21/02/2024 10:05:34	Yanne	Sint Romboutskapittel	Sint Romboutskapittel		0	0			monastic / religious
0	0		0						1		Admin	02/01/2024 11:52:23		0	0		0	0	created for Lovaniensia	109				21/02/2024 14:03:20	Yanne		Société des Libraires		0	0			printer / publisher
0	0		0						2		Admin	02/01/2024 11:52:23		0	0		0	0	created for Lovaniensia	110				02/01/2024 12:00:40	Admin	Staten van Vlaanderen	Staten van Vlaanderen		0	0			city / state
0	0		0						1		Admin	02/01/2024 11:52:23		0	0		0	0	created for Lovaniensia	111				21/02/2024 14:03:20	Yanne		Tamo Angelo		0	0			printer / publisher
