4144	Henegouwen					import from Matrikels2-0_PublicationVersion_20230816
4145	Henensis					import from Matrikels2-0_PublicationVersion_20230816
4146	Hénin-Beaumont	50.421111111111	2.95		France	import from Matrikels2-0_PublicationVersion_20230816
4147	Henis	50.7989	5.4706		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4148	Henmaliensis					import from Matrikels2-0_PublicationVersion_20230816
4149	Henmiger					import from Matrikels2-0_PublicationVersion_20230816
4150	Hennen	51.4427	7.652		Germany	import from Matrikels2-0_PublicationVersion_20230816
4151	Henniriensis					import from Matrikels2-0_PublicationVersion_20230816
4152	Hennuyères	50.63333333	4.16666667		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4153	Henricoert					import from Matrikels2-0_PublicationVersion_20230816
4154	Henripont	50.58333333	4.18333333		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4155	Hensebensis					import from Matrikels2-0_PublicationVersion_20230816
4156	Hensellanus					import from Matrikels2-0_PublicationVersion_20230816
4157	Henshout				Netherlands	import from Matrikels2-0_PublicationVersion_20230816
4158	Hensies	50.4328388	3.6847215		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4159	Hentanensis					import from Matrikels2-0_PublicationVersion_20230816
4160	Henvier					import from Matrikels2-0_PublicationVersion_20230816
4161	Heppuies					import from Matrikels2-0_PublicationVersion_20230816
4162	Heranensis					import from Matrikels2-0_PublicationVersion_20230816
4163	Heratenius					import from Matrikels2-0_PublicationVersion_20230816
4164	Herbais	50.71335	4.9218611111111		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4165	Herbergensis					import from Matrikels2-0_PublicationVersion_20230816
4166	Herbertingen	48.06667	9.43333		Germany	import from Matrikels2-0_PublicationVersion_20230816
4167	Herbeumont	49.780833333333	5.2358333333333		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4168	Herblingen	48.966666666667	10.466666666667		Germany	import from Matrikels2-0_PublicationVersion_20230816
4169	Hercetensis					import from Matrikels2-0_PublicationVersion_20230816
4170	Hercianus					import from Matrikels2-0_PublicationVersion_20230816
4171	Hercoe					import from Matrikels2-0_PublicationVersion_20230816
4172	Herconensis					import from Matrikels2-0_PublicationVersion_20230816
4173	Herct					import from Matrikels2-0_PublicationVersion_20230816
4174	Herderen	50.8092	5.5756		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4175	Herderevicensis					import from Matrikels2-0_PublicationVersion_20230816
4176	Herdersem	50.9714	4.0672		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4177	Herdorf	50.776944444444	7.9536111111111		Germany	import from Matrikels2-0_PublicationVersion_20230816
4178	Herententanus					import from Matrikels2-0_PublicationVersion_20230816
4179	Herfelingen	50.7478	4.0975		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4180	Herffiensis					import from Matrikels2-0_PublicationVersion_20230816
4181	Herinch					import from Matrikels2-0_PublicationVersion_20230816
4182	Hérinnes	50.354444444444	3.4525		France	import from Matrikels2-0_PublicationVersion_20230816
4183	Herk	50.9406	5.1672		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4184	Herk-de-Stad of Herk check					import from Matrikels2-0_PublicationVersion_20230816
4185	Herkelensis					import from Matrikels2-0_PublicationVersion_20230816
4186	Herkenrode	50.95	5.26667			import from Matrikels2-0_PublicationVersion_20230816
4187	Herlinensis					import from Matrikels2-0_PublicationVersion_20230816
4188	Herlinkhove	50.8406	4.0106		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4189	Herlinval	50.1143	5.6385		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4190	Herlnike					import from Matrikels2-0_PublicationVersion_20230816
4191	Herly					import from Matrikels2-0_PublicationVersion_20230816
4192	Hermalle	50.71231	5.67753			import from Matrikels2-0_PublicationVersion_20230816
4193	Hermalle-sous-Argenteau	50.7	5.66666667		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4194	Hermée	50.7083	5.61833		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4195	Hermeton					import from Matrikels2-0_PublicationVersion_20230816
4196	Hermeton-sur-Meuse	50.1961	4.8153		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4197	Hermille					import from Matrikels2-0_PublicationVersion_20230816
4198	Hermipolensis					import from Matrikels2-0_PublicationVersion_20230816
4199	Hermondanus					import from Matrikels2-0_PublicationVersion_20230816
4200	Hernals	48.2217	16.3214		Austria	import from Matrikels2-0_PublicationVersion_20230816
4201	Herniacensis					import from Matrikels2-0_PublicationVersion_20230816
4202	Hernleriensis					import from Matrikels2-0_PublicationVersion_20230816
4203	Hernuensis					import from Matrikels2-0_PublicationVersion_20230816
4204	Héron	50.550691666667	5.0980555555556		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4205	Herpekensis					import from Matrikels2-0_PublicationVersion_20230816
4206	Herpen	51.7717	5.6417		Netherlands	import from Matrikels2-0_PublicationVersion_20230816
4207	Herpiniensis					import from Matrikels2-0_PublicationVersion_20230816
4208	Herps					import from Matrikels2-0_PublicationVersion_20230816
4209	Herrewijck					import from Matrikels2-0_PublicationVersion_20230816
4210	Herseaux	50.7217	3.2339		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4211	Hersel	51.415	5.6533		Netherlands	import from Matrikels2-0_PublicationVersion_20230816
4212	Herselt	51.05361111111111	4.883333333333333		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4213	Herstal				Belgium	import from Matrikels2-0_PublicationVersion_20230816
4214	Herstensis					import from Matrikels2-0_PublicationVersion_20230816
4215	Hersy					import from Matrikels2-0_PublicationVersion_20230816
4216	Herten					import from Matrikels2-0_PublicationVersion_20230816
4217	Herthirensis					import from Matrikels2-0_PublicationVersion_20230816
4218	hertogdom 's-Hertogenbosch					import from Matrikels2-0_PublicationVersion_20230816
4219	hertogdom Berg					import from Matrikels2-0_PublicationVersion_20230816
4220	Duchy of Burgundy					import from Matrikels2-0_PublicationVersion_20230816
4221	hertogdom Brabant					import from Matrikels2-0_PublicationVersion_20230816
4222	hertogdom Braunschweig					import from Matrikels2-0_PublicationVersion_20230816
4223	hertogdom Brunswick					import from Matrikels2-0_PublicationVersion_20230816
4224	hertogdom Evergem					import from Matrikels2-0_PublicationVersion_20230816
4225	hertogdom Holstein					import from Matrikels2-0_PublicationVersion_20230816
4226	hertogdom Limburg					import from Matrikels2-0_PublicationVersion_20230816
4227	Hertzogenrath of 's-Hertogenrade check					import from Matrikels2-0_PublicationVersion_20230816
4228	Herwijnen	51.8253	5.1303		Netherlands	import from Matrikels2-0_PublicationVersion_20230816
4229	Herzele	50.883333333333	3.8833333333333		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4230	Herzogenrath of 's-Hertogenrade check					import from Matrikels2-0_PublicationVersion_20230816
4231	Hesart					import from Matrikels2-0_PublicationVersion_20230816
4232	Hesdin	50.374166666667	2.0366666666667		France	import from Matrikels2-0_PublicationVersion_20230816
4233	Hesel	53.3	7.6		Germany	import from Matrikels2-0_PublicationVersion_20230816
4234	Hesellzus					import from Matrikels2-0_PublicationVersion_20230816
4235	Hesincanus					import from Matrikels2-0_PublicationVersion_20230816
4236	Hespel					import from Matrikels2-0_PublicationVersion_20230816
4237	Hespen					import from Matrikels2-0_PublicationVersion_20230816
4238	Hesse				Germany	import from Matrikels2-0_PublicationVersion_20230816
4239	Hessel				Germany	import from Matrikels2-0_PublicationVersion_20230816
4240	Hessen					import from Matrikels2-0_PublicationVersion_20230816
4241	Hessle					import from Matrikels2-0_PublicationVersion_20230816
4242	Hest					import from Matrikels2-0_PublicationVersion_20230816
4243	Hestelensis					import from Matrikels2-0_PublicationVersion_20230816
4244	Hestenberg				Germany	import from Matrikels2-0_PublicationVersion_20230816
4245	Hetigiensis					import from Matrikels2-0_PublicationVersion_20230816
4246	Heuchin	50.476388888889	2.2697222222222		France	import from Matrikels2-0_PublicationVersion_20230816
4247	Heuck					import from Matrikels2-0_PublicationVersion_20230816
4248	Heule	50.8428	3.2353		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4249	Heuneburg	48.094722222222224	9.411944444444444		Germany	import from Matrikels2-0_PublicationVersion_20230816
4250	Heure					import from Matrikels2-0_PublicationVersion_20230816
4251	Heure-le-Romain	50.7306	5.63056		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4252	Heure-les-Marche					import from Matrikels2-0_PublicationVersion_20230816
4253	Heurne					import from Matrikels2-0_PublicationVersion_20230816
4254	Heusden-Zolder	51.05	5.2833333333333		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4255	Heusiensis					import from Matrikels2-0_PublicationVersion_20230816
4256	Heusseldensis					import from Matrikels2-0_PublicationVersion_20230816
4257	Heussensis					import from Matrikels2-0_PublicationVersion_20230816
4258	Heutmes					import from Matrikels2-0_PublicationVersion_20230816
4259	Heuvy					import from Matrikels2-0_PublicationVersion_20230816
4260	Hevelensis					import from Matrikels2-0_PublicationVersion_20230816
4261	Hever	50.9925	4.555		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4262	Heverlee	50.86	4.69		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4263	Hevijet					import from Matrikels2-0_PublicationVersion_20230816
4264	Hévillers	50.6228	4.6164		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4265	Hewensis					import from Matrikels2-0_PublicationVersion_20230816
4266	Heylissem					import from Matrikels2-0_PublicationVersion_20230816
4267	Heynburg	51.941	11.2529		Germany	import from Matrikels2-0_PublicationVersion_20230816
4268	Heynsbergen					import from Matrikels2-0_PublicationVersion_20230816
4269	Heythuysen	51.249639	5.898286		Netherlands	import from Matrikels2-0_PublicationVersion_20230816
4270	Hiagiriensis					import from Matrikels2-0_PublicationVersion_20230816
4271	Hiberno					import from Matrikels2-0_PublicationVersion_20230816
4272	Hiblensis					import from Matrikels2-0_PublicationVersion_20230816
4273	Hichtellensis					import from Matrikels2-0_PublicationVersion_20230816
4274	Hierden	52.3583	5.6758		Netherlands	import from Matrikels2-0_PublicationVersion_20230816
4275	Hières-sur-Amby	45.7975	5.2938888888889		France	import from Matrikels2-0_PublicationVersion_20230816
4276	Hiergensis					import from Matrikels2-0_PublicationVersion_20230816
4277	Hierges	50.105	4.74		France	import from Matrikels2-0_PublicationVersion_20230816
4278	Hietensis					import from Matrikels2-0_PublicationVersion_20230816
4279	Hietvelt					import from Matrikels2-0_PublicationVersion_20230816
4280	Hijpobrachelianus					import from Matrikels2-0_PublicationVersion_20230816
4281	Hijswijckans					import from Matrikels2-0_PublicationVersion_20230816
4282	Hijve					import from Matrikels2-0_PublicationVersion_20230816
4283	Hilariensis					import from Matrikels2-0_PublicationVersion_20230816
4284	Hildernisse					import from Matrikels2-0_PublicationVersion_20230816
4285	Hildesheim	52.15	9.95		Germany	import from Matrikels2-0_PublicationVersion_20230816
4286	Hileensis					import from Matrikels2-0_PublicationVersion_20230816
4287	Hill					import from Matrikels2-0_PublicationVersion_20230816
4288	Hille					import from Matrikels2-0_PublicationVersion_20230816
4289	Hillegem	50.8953	3.8533		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4290	Hiltrup	51.9028	7.63889		Germany	import from Matrikels2-0_PublicationVersion_20230816
4291	Hilvanus					import from Matrikels2-0_PublicationVersion_20230816
4292	Hilverstelensis					import from Matrikels2-0_PublicationVersion_20230816
4293	Hilvertensis					import from Matrikels2-0_PublicationVersion_20230816
4294	Himbeek of Humbeek check					import from Matrikels2-0_PublicationVersion_20230816
4295	Himbelle					import from Matrikels2-0_PublicationVersion_20230816
4296	Hingeon	50.5242	5.0061		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4297	Hinkelenoord					import from Matrikels2-0_PublicationVersion_20230816
4298	Hinsbergensis					import from Matrikels2-0_PublicationVersion_20230816
4299	Hiplet					import from Matrikels2-0_PublicationVersion_20230816
4300	Hippezijme					import from Matrikels2-0_PublicationVersion_20230816
4301	Hisselensis					import from Matrikels2-0_PublicationVersion_20230816
4302	Hiveng					import from Matrikels2-0_PublicationVersion_20230816
4303	Hives	50.1511	5.5783		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4304	Hiwijsanus					import from Matrikels2-0_PublicationVersion_20230816
4305	Hobeck	52.066666666667	12.016666666667		Germany	import from Matrikels2-0_PublicationVersion_20230816
4306	Hobediensis					import from Matrikels2-0_PublicationVersion_20230816
4307	Hobermensis					import from Matrikels2-0_PublicationVersion_20230816
4308	Hocananus					import from Matrikels2-0_PublicationVersion_20230816
4309	Hocht					import from Matrikels2-0_PublicationVersion_20230816
4310	Hocsigniensis					import from Matrikels2-0_PublicationVersion_20230816
4311	Hodeige	50.6969	5.3397		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4312	Hodet					import from Matrikels2-0_PublicationVersion_20230816
4313	Hodetenus					import from Matrikels2-0_PublicationVersion_20230816
4314	Hodimont	50.5992	5.8272		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4315	Hodrange					import from Matrikels2-0_PublicationVersion_20230816
4316	Hody				Belgium	import from Matrikels2-0_PublicationVersion_20230816
4317	Hoedekenskerke	51.4242	3.9125		Netherlands	import from Matrikels2-0_PublicationVersion_20230816
4318	Hoegaarden	50.783333333333	4.9		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4319	Hoegnesiensis					import from Matrikels2-0_PublicationVersion_20230816
4320	Hoelbeek	50.8733	5.5589		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4321	Hoeleden	50.86611111	4.985		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4322	Hoensbroek	50.916666666667	5.9333333333333		Netherlands	import from Matrikels2-0_PublicationVersion_20230816
4323	Hoepertingen	50.8117	5.2853		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4324	Hoepvut					import from Matrikels2-0_PublicationVersion_20230816
4325	Hoeselt	50.850358333333	5.4873638888889		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4326	Hoesselt	50.84714	5.48767			import from Matrikels2-0_PublicationVersion_20230816
4327	Hoetensis					import from Matrikels2-0_PublicationVersion_20230816
4328	Hoeve				Netherlands	import from Matrikels2-0_PublicationVersion_20230816
4329	Hoevenen	51.3089	4.4056		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4330	Hofsay					import from Matrikels2-0_PublicationVersion_20230816
4331	Hofstade					import from Matrikels2-0_PublicationVersion_20230816
4332	Hoge en Lage Mierde					import from Matrikels2-0_PublicationVersion_20230816
4333	Hoge Mierde	51.3875	5.1297222222222		Netherlands	import from Matrikels2-0_PublicationVersion_20230816
4334	Hogeberg	50.248055555556	3.9244444444444			import from Matrikels2-0_PublicationVersion_20230816
4335	Hogemensis					import from Matrikels2-0_PublicationVersion_20230816
4336	Hogeveld	51.06003	2.89379		Netherlands	import from Matrikels2-0_PublicationVersion_20230816
4337	Hogiensis					import from Matrikels2-0_PublicationVersion_20230816
4338	Hoijensis					import from Matrikels2-0_PublicationVersion_20230816
4339	Hoijmijlensis					import from Matrikels2-0_PublicationVersion_20230816
4340	Hoirck					import from Matrikels2-0_PublicationVersion_20230816
4341	Hoire					import from Matrikels2-0_PublicationVersion_20230816
4342	Hoits					import from Matrikels2-0_PublicationVersion_20230816
4343	Hokerzeelensis					import from Matrikels2-0_PublicationVersion_20230816
4344	Hoksem	50.802014	4.874225		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4345	Hol					import from Matrikels2-0_PublicationVersion_20230816
4346	Holcinensis					import from Matrikels2-0_PublicationVersion_20230816
4347	Holecensis					import from Matrikels2-0_PublicationVersion_20230816
4348	Holidensis					import from Matrikels2-0_PublicationVersion_20230816
4349	Hollaken					import from Matrikels2-0_PublicationVersion_20230816
4350	Holland					import from Matrikels2-0_PublicationVersion_20230816
4351	Hollange	49.9075	5.6878		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4352	Hollebeke	50.8053	2.9381		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4353	Holler					import from Matrikels2-0_PublicationVersion_20230816
4354	Hollers	50.58333	4.53333			import from Matrikels2-0_PublicationVersion_20230816
4355	Hollogne-aux-Pierres	50.6389	5.4744		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4356	Holmensis					import from Matrikels2-0_PublicationVersion_20230816
4357	Holsbeek	50.920783333333	4.7569277777778		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4358	Holset	50.792778	5.985		Netherlands	import from Matrikels2-0_PublicationVersion_20230816
4359	Holssel	53.68830833333333	8.616733333333332		Germany	import from Matrikels2-0_PublicationVersion_20230816
4360	Holstein					import from Matrikels2-0_PublicationVersion_20230816
4361	Holthusen	53.541388888889	11.353611111111		Germany	import from Matrikels2-0_PublicationVersion_20230816
4362	Holzgerlingen	48.63969	9.01188		Germany	import from Matrikels2-0_PublicationVersion_20230816
4363	Hombeek	51.0153	4.4422		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4364	Hombeij					import from Matrikels2-0_PublicationVersion_20230816
4365	Hömberg				Germany	import from Matrikels2-0_PublicationVersion_20230816
4366	Homburg				Germany	import from Matrikels2-0_PublicationVersion_20230816
4367	Homelius					import from Matrikels2-0_PublicationVersion_20230816
4368	Homergenus					import from Matrikels2-0_PublicationVersion_20230816
4369	Hommerts	52.9789	5.6481		Netherlands	import from Matrikels2-0_PublicationVersion_20230816
4370	Homontanus					import from Matrikels2-0_PublicationVersion_20230816
4371	Homtensis					import from Matrikels2-0_PublicationVersion_20230816
4372	Hondeghem	50.756666666667	2.5208333333333		France	import from Matrikels2-0_PublicationVersion_20230816
4373	Hondert					import from Matrikels2-0_PublicationVersion_20230816
4374	Hondschoote	50.979444444444	2.5852777777778		France	import from Matrikels2-0_PublicationVersion_20230816
4375	Hondtensis					import from Matrikels2-0_PublicationVersion_20230816
4376	Honegem					import from Matrikels2-0_PublicationVersion_20230816
4377	Honerarus					import from Matrikels2-0_PublicationVersion_20230816
4378	Hongarije					import from Matrikels2-0_PublicationVersion_20230816
4379	Honnay	50.0811	5.04		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4380	Honon	52.95988	4.75933			import from Matrikels2-0_PublicationVersion_20230816
4381	Honot					import from Matrikels2-0_PublicationVersion_20230816
4382	Honsberg	51.1903	7.31333		Germany	import from Matrikels2-0_PublicationVersion_20230816
4383	Honsel	51.22019	7.651291		Germany	import from Matrikels2-0_PublicationVersion_20230816
4384	Honsnetensis					import from Matrikels2-0_PublicationVersion_20230816
4385	Hontenensis					import from Matrikels2-0_PublicationVersion_20230816
4386	Hontenisse	51.351388888889	4.0413888888889		Netherlands	import from Matrikels2-0_PublicationVersion_20230816
4387	Honterianus					import from Matrikels2-0_PublicationVersion_20230816
4388	Hontoir	50.288174	4.852826		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4389	Hoochpetensis					import from Matrikels2-0_PublicationVersion_20230816
4390	Hoochstrate					import from Matrikels2-0_PublicationVersion_20230816
4391	Hooff					import from Matrikels2-0_PublicationVersion_20230816
4392	Hooge en Lage Mierde	51.398563	5.140915		Netherlands	import from Matrikels2-0_PublicationVersion_20230816
4394	Hoogeloon	51.398888888889	5.2686111111111		Netherlands	import from Matrikels2-0_PublicationVersion_20230816
4395	Hooglede	50.9781	3.0817		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4396	Hoogmade	52.1692	4.5822		Netherlands	import from Matrikels2-0_PublicationVersion_20230816
4397	Hoogstade	50.9792	2.6917		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4398	Hoogwoud	52.7153	4.9367		Netherlands	import from Matrikels2-0_PublicationVersion_20230816
4399	Hooidonk	51.5003	5.5111		Netherlands	import from Matrikels2-0_PublicationVersion_20230816
4400	Hoorn of Horn check	45.069722222222	3.8594444444444		France	import from Matrikels2-0_PublicationVersion_20230816
4401	Hoprensis					import from Matrikels2-0_PublicationVersion_20230816
4402	Hops	51.68917	5.86111			import from Matrikels2-0_PublicationVersion_20230816
4403	Horchten					import from Matrikels2-0_PublicationVersion_20230816
4404	Horconus					import from Matrikels2-0_PublicationVersion_20230816
4405	Hordenne					import from Matrikels2-0_PublicationVersion_20230816
4406	Horebeke	50.833333333333	3.6833333333333		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4407	Horebroucanus					import from Matrikels2-0_PublicationVersion_20230816
4408	Horenbeke					import from Matrikels2-0_PublicationVersion_20230816
4409	Horion	50.630672	5.378036		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4410	Horlin					import from Matrikels2-0_PublicationVersion_20230816
4411	Hormanensis					import from Matrikels2-0_PublicationVersion_20230816
4412	Hornamensis					import from Matrikels2-0_PublicationVersion_20230816
4413	Hornburg					import from Matrikels2-0_PublicationVersion_20230816
4414	Horne					import from Matrikels2-0_PublicationVersion_20230816
4415	Horns					import from Matrikels2-0_PublicationVersion_20230816
4416	Hornu	50.4337613	3.8276077		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4417	Hornvliet					import from Matrikels2-0_PublicationVersion_20230816
4418	Horpal					import from Matrikels2-0_PublicationVersion_20230816
4419	Horpmaal	50.7586	5.3325		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4420	Horsbeck					import from Matrikels2-0_PublicationVersion_20230816
4421	Horsmar	51.2789	10.4064		Germany	import from Matrikels2-0_PublicationVersion_20230816
4422	Horst					import from Matrikels2-0_PublicationVersion_20230816
4423	Horstedt				Germany	import from Matrikels2-0_PublicationVersion_20230816
4424	Hortensis					import from Matrikels2-0_PublicationVersion_20230816
4425	Hortmarensis					import from Matrikels2-0_PublicationVersion_20230816
4426	Horuanus					import from Matrikels2-0_PublicationVersion_20230816
4427	Horviensis					import from Matrikels2-0_PublicationVersion_20230816
4428	Hosadiensis					import from Matrikels2-0_PublicationVersion_20230816
4429	Hoscheid	49.947222222222	6.0805555555556		Grand Duchy of Luxembourg	import from Matrikels2-0_PublicationVersion_20230816
4430	Hoseckensis					import from Matrikels2-0_PublicationVersion_20230816
4431	Hosek					import from Matrikels2-0_PublicationVersion_20230816
4432	Hossmiensis					import from Matrikels2-0_PublicationVersion_20230816
4433	Hossy					import from Matrikels2-0_PublicationVersion_20230816
4434	Host					import from Matrikels2-0_PublicationVersion_20230816
4435	Hoste	49.068888888889	6.8838888888889		France	import from Matrikels2-0_PublicationVersion_20230816
4436	Hostert					import from Matrikels2-0_PublicationVersion_20230816
4437	Hostiensis					import from Matrikels2-0_PublicationVersion_20230816
4438	Hottomont	50.6269	4.8772		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4439	Hou	14.55533	74.63293			import from Matrikels2-0_PublicationVersion_20230816
4440	Houdain	50.452222222222	2.5372222222222		France	import from Matrikels2-0_PublicationVersion_20230816
4441	Houde					import from Matrikels2-0_PublicationVersion_20230816
4442	Houdemont					import from Matrikels2-0_PublicationVersion_20230816
4443	Houdez					import from Matrikels2-0_PublicationVersion_20230816
4444	Houdij					import from Matrikels2-0_PublicationVersion_20230816
4445	Houffalize	50.13202	5.78936		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4446	Hougburtensis					import from Matrikels2-0_PublicationVersion_20230816
4447	Houilles	48.925555555556	2.1883333333333		France	import from Matrikels2-0_PublicationVersion_20230816
4448	Houliensis					import from Matrikels2-0_PublicationVersion_20230816
4449	Houlkercke					import from Matrikels2-0_PublicationVersion_20230816
4450	Houloir					import from Matrikels2-0_PublicationVersion_20230816
4451	Houlstragiensis					import from Matrikels2-0_PublicationVersion_20230816
4452	Houplin					import from Matrikels2-0_PublicationVersion_20230816
4453	Houplines	50.690833333333	2.9091666666667		France	import from Matrikels2-0_PublicationVersion_20230816
4454	Hour	50.1608	5.035		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4455	Houraing	50.70292	3.82834			import from Matrikels2-0_PublicationVersion_20230816
4456	Houres					import from Matrikels2-0_PublicationVersion_20230816
4457	Hourpelegrand					import from Matrikels2-0_PublicationVersion_20230816
4458	Housem					import from Matrikels2-0_PublicationVersion_20230816
4459	Houstensis					import from Matrikels2-0_PublicationVersion_20230816
4460	Houstradanus					import from Matrikels2-0_PublicationVersion_20230816
4461	Houtain					import from Matrikels2-0_PublicationVersion_20230816
4462	Houtain-le-Mont	50.5778	4.4114		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4463	Houtain-le-Val	50.5814	4.4158		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4464	Houtave	51.2361	3.1103		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4465	Houtem	50.9497	4.4642		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4466	Houten	52.02833	5.16806		Netherlands	import from Matrikels2-0_PublicationVersion_20230816
4467	Houteniensis					import from Matrikels2-0_PublicationVersion_20230816
4468	Houtesterensis					import from Matrikels2-0_PublicationVersion_20230816
4469	Houthalen	51.0308	5.3722		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4470	Houthaven				Netherlands	import from Matrikels2-0_PublicationVersion_20230816
4471	Houthay					import from Matrikels2-0_PublicationVersion_20230816
4472	Houthem				Belgium	import from Matrikels2-0_PublicationVersion_20230816
4473	Houtkerke	50.877222222222	2.5958333333333		France	import from Matrikels2-0_PublicationVersion_20230816
4474	Houton				England	import from Matrikels2-0_PublicationVersion_20230816
4475	Houtragensis					import from Matrikels2-0_PublicationVersion_20230816
4476	Houtres					import from Matrikels2-0_PublicationVersion_20230816
4477	Houwaart	50.9344	4.8614		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4478	Houyet	50.1844	5.0086		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4479	Houzenne					import from Matrikels2-0_PublicationVersion_20230816
4480	Hoves	50.67	4.033		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4481	Hoviensis					import from Matrikels2-0_PublicationVersion_20230816
4482	Hovriensis					import from Matrikels2-0_PublicationVersion_20230816
4483	Hoxbergen					import from Matrikels2-0_PublicationVersion_20230816
4484	Hoxen					import from Matrikels2-0_PublicationVersion_20230816
4485	Hoyland					import from Matrikels2-0_PublicationVersion_20230816
4486	Hoysurltensis					import from Matrikels2-0_PublicationVersion_20230816
4487	Hozémont	50.625583	5.396186		Netherlands	import from Matrikels2-0_PublicationVersion_20230816
4488	Hozewicanus					import from Matrikels2-0_PublicationVersion_20230816
4489	Hubechies					import from Matrikels2-0_PublicationVersion_20230816
4490	Hubienne					import from Matrikels2-0_PublicationVersion_20230816
4491	Hubinne	50.3414	5.16		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4492	Huccorgne	50.5672	5.1644		Belgium	import from Matrikels2-0_PublicationVersion_20230816
4493	Hucensis					import from Matrikels2-0_PublicationVersion_20230816
4494	Huchensis					import from Matrikels2-0_PublicationVersion_20230816
4495	Huchoviensis					import from Matrikels2-0_PublicationVersion_20230816
4496	Huckelen					import from Matrikels2-0_PublicationVersion_20230816
4497	Hucqueliers	50.568888888889	1.9063888888889		France	import from Matrikels2-0_PublicationVersion_20230816
4498	Huden					import from Matrikels2-0_PublicationVersion_20230816
4499	Hudertanus					import from Matrikels2-0_PublicationVersion_20230816
4500	Huelangensis					import from Matrikels2-0_PublicationVersion_20230816
4501	Huetensis					import from Matrikels2-0_PublicationVersion_20230816
4502	Huffel					import from Matrikels2-0_PublicationVersion_20230816
4503	Hüffen				Germany	import from Matrikels2-0_PublicationVersion_20230816
4504	Hughenden					import from Matrikels2-0_PublicationVersion_20230816
4505	Hugonnus					import from Matrikels2-0_PublicationVersion_20230816
4506	Huibergen	51.4325	4.37639			import from Matrikels2-0_PublicationVersion_20230816
4507	Huijensis					import from Matrikels2-0_PublicationVersion_20230816
4508	Huijst					import from Matrikels2-0_PublicationVersion_20230816
4509	Huisduinen	52.9533	4.725		Netherlands	import from Matrikels2-0_PublicationVersion_20230816
4510	Huise	50.8992	3.5897		Belgium	import from Matrikels2-0_PublicationVersion_20230816
