12295	141414	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12296	141415	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12297	141416	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12298	141417	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12299	141418	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12300	141419	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12301	141420	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12302	141421	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12303	141422	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12304	141423	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12305	218906	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12306	141425	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12307	218365	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12308	141427	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12309	141428	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12310	141429	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12311	141430	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12312	141431	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12313	141432	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12314	141433	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12315	141434	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12316	141435	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12317	141436	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12318	141437	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12319	141438	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12320	141439	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12321	141440	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12322	141441	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12323	218867	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12324	141443	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12325	141444	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12326	141445	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12327	141446	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12328	141447	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12329	141448	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12330	141449	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12331	141450	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12332	141451	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12333	141452	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12334	141453	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12335	141454	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12336	141455	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
