847	Albrechtsbourg			0		import from Matrikels2-0_PublicationVersion_20230816
848	Aldanensis			0		import from Matrikels2-0_PublicationVersion_20230816
849	Aldegundensis			0		import from Matrikels2-0_PublicationVersion_20230816
850	Alden Biesen			0		import from Matrikels2-0_PublicationVersion_20230816
851	Aldenake			0		import from Matrikels2-0_PublicationVersion_20230816
852	Alderhyligen			0		import from Matrikels2-0_PublicationVersion_20230816
853	Alderlecht			0		import from Matrikels2-0_PublicationVersion_20230816
854	Alderlucensis			0		import from Matrikels2-0_PublicationVersion_20230816
855	Aldynsis			0		import from Matrikels2-0_PublicationVersion_20230816
856	Alecensis			0		import from Matrikels2-0_PublicationVersion_20230816
857	Alem	51.7869	5.3436	748		import from Matrikels2-0_PublicationVersion_20230816
858	Alenchenensis			0		import from Matrikels2-0_PublicationVersion_20230816
859	Alendorff			0		import from Matrikels2-0_PublicationVersion_20230816
860	Alfen			0		import from Matrikels2-0_PublicationVersion_20230816
861	Aliensis			0		import from Matrikels2-0_PublicationVersion_20230816
862	Alientensis			0		import from Matrikels2-0_PublicationVersion_20230816
863	Aliniensis			0		import from Matrikels2-0_PublicationVersion_20230816
864	Alken	50.248333333333	7.45	724		import from Matrikels2-0_PublicationVersion_20230816
865	Alkmaar	52.632	4.751	748		import from Matrikels2-0_PublicationVersion_20230816
866	Alletensis			0		import from Matrikels2-0_PublicationVersion_20230816
867	Allgäu			724		import from Matrikels2-0_PublicationVersion_20230816
868	Alliniensis			0		import from Matrikels2-0_PublicationVersion_20230816
869	Allunensis			0		import from Matrikels2-0_PublicationVersion_20230816
870	Almanus			0		import from Matrikels2-0_PublicationVersion_20230816
871	Almen			0		import from Matrikels2-0_PublicationVersion_20230816
872	Almerck			0		import from Matrikels2-0_PublicationVersion_20230816
873	Almkerk	51.7717	4.9603	748		import from Matrikels2-0_PublicationVersion_20230816
874	Almorvensis			0		import from Matrikels2-0_PublicationVersion_20230816
875	Alne			0		import from Matrikels2-0_PublicationVersion_20230816
876	Alodio			0		import from Matrikels2-0_PublicationVersion_20230816
877	Alomaniensis			0		import from Matrikels2-0_PublicationVersion_20230816
878	Aloy			0		import from Matrikels2-0_PublicationVersion_20230816
879	Alphen			0		import from Matrikels2-0_PublicationVersion_20230816
880	Alreninghen			0		import from Matrikels2-0_PublicationVersion_20230816
881	Alsace			725		import from Matrikels2-0_PublicationVersion_20230816
882	Alsemberg	50.7433	4.3361	749		import from Matrikels2-0_PublicationVersion_20230816
883	Alseus			0		import from Matrikels2-0_PublicationVersion_20230816
884	Alsoniensis			0		import from Matrikels2-0_PublicationVersion_20230816
885	Alstensis			0		import from Matrikels2-0_PublicationVersion_20230816
886	Alstenvorst			0		import from Matrikels2-0_PublicationVersion_20230816
887	Alstius			0		import from Matrikels2-0_PublicationVersion_20230816
888	Altecruciensis			0		import from Matrikels2-0_PublicationVersion_20230816
889	Altena			0		import from Matrikels2-0_PublicationVersion_20230816
890	Altier	44.474166666667	3.8613888888889	725		import from Matrikels2-0_PublicationVersion_20230816
891	Altisteniensis			0		import from Matrikels2-0_PublicationVersion_20230816
892	Altoif			0		import from Matrikels2-0_PublicationVersion_20230816
893	Alven			0		import from Matrikels2-0_PublicationVersion_20230816
894	Alvermille			0		import from Matrikels2-0_PublicationVersion_20230816
895	Alzatius			0		import from Matrikels2-0_PublicationVersion_20230816
896	Am Busch	51.49968	7.65806	0		import from Matrikels2-0_PublicationVersion_20230816
897	Ama			0		import from Matrikels2-0_PublicationVersion_20230816
898	Amaliensis			0		import from Matrikels2-0_PublicationVersion_20230816
899	Amandensis			0		import from Matrikels2-0_PublicationVersion_20230816
900	Amandinas			0		import from Matrikels2-0_PublicationVersion_20230816
901	Amandinensis			0		import from Matrikels2-0_PublicationVersion_20230816
902	Amanetensis			0		import from Matrikels2-0_PublicationVersion_20230816
903	Amay			749		import from Matrikels2-0_PublicationVersion_20230816
904	Amberloup	50.0283	5.525	749		import from Matrikels2-0_PublicationVersion_20230816
905	Amblève	50.3539	6.1692	749		import from Matrikels2-0_PublicationVersion_20230816
906	Ambresin			0		import from Matrikels2-0_PublicationVersion_20230816
908	Ameland	53.4503	5.7536	748		import from Matrikels2-0_PublicationVersion_20230816
909	Amengijs	50.7442	3.5033	749		import from Matrikels2-0_PublicationVersion_20230816
910	Amensis			0		import from Matrikels2-0_PublicationVersion_20230816
911	Ameracensis			0		import from Matrikels2-0_PublicationVersion_20230816
912	Amergem			0		import from Matrikels2-0_PublicationVersion_20230816
913	Amerika			0		import from Matrikels2-0_PublicationVersion_20230816
914	Amerongen	52.0025	5.4608	748		import from Matrikels2-0_PublicationVersion_20230816
915	Ameroy			0		import from Matrikels2-0_PublicationVersion_20230816
916	Amersfoort	52.15	5.38	748		import from Matrikels2-0_PublicationVersion_20230816
917	Ametensis			0		import from Matrikels2-0_PublicationVersion_20230816
918	Amettes	50.530833333333	2.3925	725		import from Matrikels2-0_PublicationVersion_20230816
919	Ammaniensis			0		import from Matrikels2-0_PublicationVersion_20230816
920	Ammensis			0		import from Matrikels2-0_PublicationVersion_20230816
921	Ammerzoden	51.75	5.22	748		import from Matrikels2-0_PublicationVersion_20230816
922	Ammiensis			0		import from Matrikels2-0_PublicationVersion_20230816
923	Amonines	50.2658	5.5558	749		import from Matrikels2-0_PublicationVersion_20230816
924	Ampsin	50.5397	5.2878	749		import from Matrikels2-0_PublicationVersion_20230816
925	Amsango			0		import from Matrikels2-0_PublicationVersion_20230816
926	Amsdonck			0		import from Matrikels2-0_PublicationVersion_20230816
927	Amseranus			0		import from Matrikels2-0_PublicationVersion_20230816
928	Amsfortanus			0		import from Matrikels2-0_PublicationVersion_20230816
929	Amspelare			0		import from Matrikels2-0_PublicationVersion_20230816
930	Amstel			0		import from Matrikels2-0_PublicationVersion_20230816
931	Amstelveen	52.30083	4.86389	748		import from Matrikels2-0_PublicationVersion_20230816
932	Anabergensis			0		import from Matrikels2-0_PublicationVersion_20230816
933	Anapensis			0		import from Matrikels2-0_PublicationVersion_20230816
934	Anchin			0		import from Matrikels2-0_PublicationVersion_20230816
935	Anckoniensis			0		import from Matrikels2-0_PublicationVersion_20230816
936	Andavensis			0		import from Matrikels2-0_PublicationVersion_20230816
937	Andegavensis			0		import from Matrikels2-0_PublicationVersion_20230816
938	Anderlobbiensis			0		import from Matrikels2-0_PublicationVersion_20230816
939	Anderlobiensis			0		import from Matrikels2-0_PublicationVersion_20230816
940	Andernach	50.439722222222	7.4016666666667	724		import from Matrikels2-0_PublicationVersion_20230816
941	Anderstad			0		import from Matrikels2-0_PublicationVersion_20230816
942	Anderstat			0		import from Matrikels2-0_PublicationVersion_20230816
943	Andigem			0		import from Matrikels2-0_PublicationVersion_20230816
944	Andijk	52.75	5.22	748		import from Matrikels2-0_PublicationVersion_20230816
945	Andoniacensis			0		import from Matrikels2-0_PublicationVersion_20230816
946	Andoniensis			0		import from Matrikels2-0_PublicationVersion_20230816
947	Andregnie			0		import from Matrikels2-0_PublicationVersion_20230816
948	Andreliensis			0		import from Matrikels2-0_PublicationVersion_20230816
949	Andrenij			0		import from Matrikels2-0_PublicationVersion_20230816
950	Andrimont	50.4389	5.8908	749		import from Matrikels2-0_PublicationVersion_20230816
951	Anelocensis			0		import from Matrikels2-0_PublicationVersion_20230816
952	Anezensis			0		import from Matrikels2-0_PublicationVersion_20230816
953	Angecourt	49.634166666667	4.9788888888889	725		import from Matrikels2-0_PublicationVersion_20230816
954	Angers	47.472777777778	-0.55555555555556	725		import from Matrikels2-0_PublicationVersion_20230816
955	Angia	50.68899	4.03356	749		import from Matrikels2-0_PublicationVersion_20230816
956	Angin			0		import from Matrikels2-0_PublicationVersion_20230816
957	Angre	50.366983	3.6954509	749		import from Matrikels2-0_PublicationVersion_20230816
958	Angue			0		import from Matrikels2-0_PublicationVersion_20230816
959	Anguen			0		import from Matrikels2-0_PublicationVersion_20230816
960	Anguensis			0		import from Matrikels2-0_PublicationVersion_20230816
961	Anguiensis			0		import from Matrikels2-0_PublicationVersion_20230816
962	Angus			7383		import from Matrikels2-0_PublicationVersion_20230816
963	Anhée	50.316666666667	4.8833333333333	749		import from Matrikels2-0_PublicationVersion_20230816
964	Anicensis			0		import from Matrikels2-0_PublicationVersion_20230816
965	Aniche	50.33	3.2511111111111	725		import from Matrikels2-0_PublicationVersion_20230816
966	Aniciensis			0		import from Matrikels2-0_PublicationVersion_20230816
967	Aniel			0		import from Matrikels2-0_PublicationVersion_20230816
968	Aniensis			0		import from Matrikels2-0_PublicationVersion_20230816
969	Anietensis			0		import from Matrikels2-0_PublicationVersion_20230816
970	Anloy	49.9508	5.2217	749		import from Matrikels2-0_PublicationVersion_20230816
971	Anmeriensis			0		import from Matrikels2-0_PublicationVersion_20230816
972	Annan	54.983	-3.266	7383		import from Matrikels2-0_PublicationVersion_20230816
973	Annemontanus			0		import from Matrikels2-0_PublicationVersion_20230816
974	Annen	53.0586	6.7183	748		import from Matrikels2-0_PublicationVersion_20230816
975	Anniensis			0		import from Matrikels2-0_PublicationVersion_20230816
976	Anno			0		import from Matrikels2-0_PublicationVersion_20230816
977	Annoriensis			0		import from Matrikels2-0_PublicationVersion_20230816
978	Annoriexus			0		import from Matrikels2-0_PublicationVersion_20230816
979	Anseremme	50.2383	4.9056	749		import from Matrikels2-0_PublicationVersion_20230816
980	Ansuranensis			0		import from Matrikels2-0_PublicationVersion_20230816
981	Ansuranus			0		import from Matrikels2-0_PublicationVersion_20230816
982	Anten			724		import from Matrikels2-0_PublicationVersion_20230816
983	Antene			749		import from Matrikels2-0_PublicationVersion_20230816
984	Antgardiensis			0		import from Matrikels2-0_PublicationVersion_20230816
985	Anthanstreviensis			0		import from Matrikels2-0_PublicationVersion_20230816
986	Anthée	50.23333333	4.75	749		import from Matrikels2-0_PublicationVersion_20230816
987	Antheit	50.5558	5.2442	749		import from Matrikels2-0_PublicationVersion_20230816
988	Anthensis			0		import from Matrikels2-0_PublicationVersion_20230816
989	Antoij			0		import from Matrikels2-0_PublicationVersion_20230816
990	Antorpe	47.18527777777778	5.791388888888889	725		import from Matrikels2-0_PublicationVersion_20230816
991	Antragiensis			0		import from Matrikels2-0_PublicationVersion_20230816
992	Antrim			0		import from Matrikels2-0_PublicationVersion_20230816
993	Antrovicanus			0		import from Matrikels2-0_PublicationVersion_20230816
994	Anuellanus			0		import from Matrikels2-0_PublicationVersion_20230816
995	Anuiniensis			0		import from Matrikels2-0_PublicationVersion_20230816
996	Anvaing	50.6828	3.5611	749		import from Matrikels2-0_PublicationVersion_20230816
997	Aorinnes			0		import from Matrikels2-0_PublicationVersion_20230816
998	Aostensis			0		import from Matrikels2-0_PublicationVersion_20230816
999	Apeldoorn	52.2167	5.95	748		import from Matrikels2-0_PublicationVersion_20230816
1000	Appels	51.0294	4.0542	749		import from Matrikels2-0_PublicationVersion_20230816
1001	Appelterre-Eichem	50.8189	3.9669	749		import from Matrikels2-0_PublicationVersion_20230816
1002	Apriessiacensis			0		import from Matrikels2-0_PublicationVersion_20230816
1003	Apursis			0		import from Matrikels2-0_PublicationVersion_20230816
1004	Aquakenis			0		import from Matrikels2-0_PublicationVersion_20230816
1005	Aqualiensis			0		import from Matrikels2-0_PublicationVersion_20230816
1006	Aquetenensis			0		import from Matrikels2-0_PublicationVersion_20230816
1007	Aquiensis			0		import from Matrikels2-0_PublicationVersion_20230816
1008	Aquitaine			725		import from Matrikels2-0_PublicationVersion_20230816
1009	Aragon	41	-1	751		import from Matrikels2-0_PublicationVersion_20230816
1010	Arbois			0		import from Matrikels2-0_PublicationVersion_20230816
1011	Arbre			0		import from Matrikels2-0_PublicationVersion_20230816
1012	Arcen	51.4772	6.1814	748		import from Matrikels2-0_PublicationVersion_20230816
1013	Arcensis			0		import from Matrikels2-0_PublicationVersion_20230816
1014	Archelensis			0		import from Matrikels2-0_PublicationVersion_20230816
1015	Archensis			0		import from Matrikels2-0_PublicationVersion_20230816
1016	Archimont			0		import from Matrikels2-0_PublicationVersion_20230816
1017	Archiniensis			0		import from Matrikels2-0_PublicationVersion_20230816
1018	Archipontanus			0		import from Matrikels2-0_PublicationVersion_20230816
1019	Archtensis			0		import from Matrikels2-0_PublicationVersion_20230816
1020	Archtmariensis			0		import from Matrikels2-0_PublicationVersion_20230816
1021	Archy			0		import from Matrikels2-0_PublicationVersion_20230816
1022	Arcken			0		import from Matrikels2-0_PublicationVersion_20230816
1023	Arckenckensis			0		import from Matrikels2-0_PublicationVersion_20230816
1024	Arckensis			0		import from Matrikels2-0_PublicationVersion_20230816
1025	Ardagh			0		import from Matrikels2-0_PublicationVersion_20230816
1026	Ardamakanus			0		import from Matrikels2-0_PublicationVersion_20230816
1027	Ardennen			0		import from Matrikels2-0_PublicationVersion_20230816
1028	Arderamensis			0		import from Matrikels2-0_PublicationVersion_20230816
1029	Ardooie	50.966666666667	3.1833333333333	749		import from Matrikels2-0_PublicationVersion_20230816
1030	Ardres	50.854722222222	1.9775	725		import from Matrikels2-0_PublicationVersion_20230816
1031	Arduennis			0		import from Matrikels2-0_PublicationVersion_20230816
1032	Arebeek			0		import from Matrikels2-0_PublicationVersion_20230816
1033	Areliensis			0		import from Matrikels2-0_PublicationVersion_20230816
1034	Arembergensis			0		import from Matrikels2-0_PublicationVersion_20230816
1035	Arenacensis			0		import from Matrikels2-0_PublicationVersion_20230816
1036	Arenberg	48.902777777778	2.0191666666667	725		import from Matrikels2-0_PublicationVersion_20230816
1037	Arendonk	51.320277777777775	5.086388888888889	749		import from Matrikels2-0_PublicationVersion_20230816
1038	Arenhiensis			0		import from Matrikels2-0_PublicationVersion_20230816
1039	Argenteau	50.6961	5.6875	749		import from Matrikels2-0_PublicationVersion_20230816
1040	Argentinensis			0		import from Matrikels2-0_PublicationVersion_20230816
1041	Argentiniensis			0		import from Matrikels2-0_PublicationVersion_20230816
1042	Argienne			0		import from Matrikels2-0_PublicationVersion_20230816
1043	Arhousius			0		import from Matrikels2-0_PublicationVersion_20230816
1044	Arkel	51.8639	4.9944	748		import from Matrikels2-0_PublicationVersion_20230816
1045	Arken	50.735555555556	2.3025	725		import from Matrikels2-0_PublicationVersion_20230816
1046	Arkene			0		import from Matrikels2-0_PublicationVersion_20230816
1047	Arlanensis			0		import from Matrikels2-0_PublicationVersion_20230816
1048	Arle			0		import from Matrikels2-0_PublicationVersion_20230816
1049	Arleux	50.280277777778	3.1063888888889	725		import from Matrikels2-0_PublicationVersion_20230816
1050	Armacanus			0		import from Matrikels2-0_PublicationVersion_20230816
1051	Armagh	54.349444	-6.654444	0		import from Matrikels2-0_PublicationVersion_20230816
1052	Armarianus			0		import from Matrikels2-0_PublicationVersion_20230816
1053	Armeghensis			0		import from Matrikels2-0_PublicationVersion_20230816
1054	Armeniensis			0		import from Matrikels2-0_PublicationVersion_20230816
1055	Armentiers	50.687222222222	2.8802777777778	725		import from Matrikels2-0_PublicationVersion_20230816
1056	Arnadackanus			0		import from Matrikels2-0_PublicationVersion_20230816
1057	Arnagensis			0		import from Matrikels2-0_PublicationVersion_20230816
1058	Arneke	50.8325	2.4105555555556	725		import from Matrikels2-0_PublicationVersion_20230816
1059	Arnem	51.983333333333	5.9166666666667	748		import from Matrikels2-0_PublicationVersion_20230816
1060	Arnemuiden	51.5	3.6666666666667	748		import from Matrikels2-0_PublicationVersion_20230816
1061	Arnon			725		import from Matrikels2-0_PublicationVersion_20230816
1062	Arnstein	49.977777777778	9.9697222222222	724		import from Matrikels2-0_PublicationVersion_20230816
1063	Arnus			0		import from Matrikels2-0_PublicationVersion_20230816
1064	Arocensis			0		import from Matrikels2-0_PublicationVersion_20230816
1065	Arotanus			0		import from Matrikels2-0_PublicationVersion_20230816
1066	Arotiensis			0		import from Matrikels2-0_PublicationVersion_20230816
1067	Arovenne			0		import from Matrikels2-0_PublicationVersion_20230816
1068	Arpe	51.1842	8.20111	724		import from Matrikels2-0_PublicationVersion_20230816
1069	Arquennes	50.56666667	4.26666667	749		import from Matrikels2-0_PublicationVersion_20230816
1070	Arras			0		import from Matrikels2-0_PublicationVersion_20230816
1071	Arriniensis			0		import from Matrikels2-0_PublicationVersion_20230816
1072	Arsa	45.86369	13.26375	727		import from Matrikels2-0_PublicationVersion_20230816
1073	Arsensis			0		import from Matrikels2-0_PublicationVersion_20230816
1074	Arsesiensis			0		import from Matrikels2-0_PublicationVersion_20230816
1075	Arsle			0		import from Matrikels2-0_PublicationVersion_20230816
1076	Artificiensis			0		import from Matrikels2-0_PublicationVersion_20230816
1077	Artiniensis			0		import from Matrikels2-0_PublicationVersion_20230816
1078	Artois	50.5	2.5	725		import from Matrikels2-0_PublicationVersion_20230816
1079	Artristensis			0		import from Matrikels2-0_PublicationVersion_20230816
1080	Arum	53.129722	5.475278	748		import from Matrikels2-0_PublicationVersion_20230816
1081	Arville			0		import from Matrikels2-0_PublicationVersion_20230816
1082	Arvoniensis			0		import from Matrikels2-0_PublicationVersion_20230816
1083	Asbeck			0		import from Matrikels2-0_PublicationVersion_20230816
1084	Asbroek	51.2829	5.91017	748		import from Matrikels2-0_PublicationVersion_20230816
1085	Aschaffenburg	49.97575	9.1478	724		import from Matrikels2-0_PublicationVersion_20230816
1086	Ascronkanus			0		import from Matrikels2-0_PublicationVersion_20230816
1087	Asensis			0		import from Matrikels2-0_PublicationVersion_20230816
1088	Asnedensis			0		import from Matrikels2-0_PublicationVersion_20230816
1089	Aspelare	50.8417	3.9569	749		import from Matrikels2-0_PublicationVersion_20230816
1090	Asper of Asperen check			0		import from Matrikels2-0_PublicationVersion_20230816
1091	Asper	50.9125	3.6517	749		import from Matrikels2-0_PublicationVersion_20230816
1092	Asperen	51.8814	5.1067	748		import from Matrikels2-0_PublicationVersion_20230816
1093	Assauerburgensis			0		import from Matrikels2-0_PublicationVersion_20230816
1094	Assebroek	51.1964	3.2536	749		import from Matrikels2-0_PublicationVersion_20230816
1095	Assel			748		import from Matrikels2-0_PublicationVersion_20230816
1096	Asselair			0		import from Matrikels2-0_PublicationVersion_20230816
1097	Asselheim	49.578586111111	8.1619361111111	724		import from Matrikels2-0_PublicationVersion_20230816
1098	Asselt	51.2261	6.0128	748		import from Matrikels2-0_PublicationVersion_20230816
1099	Assen	53	6.55	748		import from Matrikels2-0_PublicationVersion_20230816
1100	Assendelft	52.466666666667	4.75	748		import from Matrikels2-0_PublicationVersion_20230816
1101	Assesse	50.3711	5.0231	749		import from Matrikels2-0_PublicationVersion_20230816
1102	Assidiensis			0		import from Matrikels2-0_PublicationVersion_20230816
1103	Ast			0		import from Matrikels2-0_PublicationVersion_20230816
1104	Asten			748		import from Matrikels2-0_PublicationVersion_20230816
1105	Astenet	50.6867	6.0356	749		import from Matrikels2-0_PublicationVersion_20230816
1106	Asterle			0		import from Matrikels2-0_PublicationVersion_20230816
1107	Astianus			0		import from Matrikels2-0_PublicationVersion_20230816
1108	Astimée			0		import from Matrikels2-0_PublicationVersion_20230816
1109	Asturië	43.333333333333	-6	751		import from Matrikels2-0_PublicationVersion_20230816
1110	Aswidines			0		import from Matrikels2-0_PublicationVersion_20230816
1111	Ath	50.62829	3.77938	749		import from Matrikels2-0_PublicationVersion_20230816
1112	Atignij			0		import from Matrikels2-0_PublicationVersion_20230816
1113	Atrabas			0		import from Matrikels2-0_PublicationVersion_20230816
1114	Atrensis			0		import from Matrikels2-0_PublicationVersion_20230816
1115	Atrigius			0		import from Matrikels2-0_PublicationVersion_20230816
1116	Atrive			0		import from Matrikels2-0_PublicationVersion_20230816
1117	Attenniensis			0		import from Matrikels2-0_PublicationVersion_20230816
1118	Attin	50.486388888889	1.7477777777778	725		import from Matrikels2-0_PublicationVersion_20230816
1119	Attrabaten			0		import from Matrikels2-0_PublicationVersion_20230816
1120	Attre	50.6	3.83333333	749		import from Matrikels2-0_PublicationVersion_20230816
1121	Aubecanus			0		import from Matrikels2-0_PublicationVersion_20230816
1122	Aubel	50.7019	5.8583	749		import from Matrikels2-0_PublicationVersion_20230816
1123	Aubenton	49.836666666667	4.2047222222222	725		import from Matrikels2-0_PublicationVersion_20230816
1124	Auber			0		import from Matrikels2-0_PublicationVersion_20230816
1125	Aublain	50.0678	4.4111	749		import from Matrikels2-0_PublicationVersion_20230816
1126	Aubrives	50.103611111111	4.7619444444444	725		import from Matrikels2-0_PublicationVersion_20230816
1127	Audegaert			0		import from Matrikels2-0_PublicationVersion_20230816
1128	Audiensis			0		import from Matrikels2-0_PublicationVersion_20230816
1129	Audiniensis			0		import from Matrikels2-0_PublicationVersion_20230816
1130	Audinus			0		import from Matrikels2-0_PublicationVersion_20230816
1131	Audionensis			0		import from Matrikels2-0_PublicationVersion_20230816
1132	Audonarcensis			0		import from Matrikels2-0_PublicationVersion_20230816
1133	Audregnies	50.3816008	3.7202865	749		import from Matrikels2-0_PublicationVersion_20230816
1134	Auerbach of Averbach check			0		import from Matrikels2-0_PublicationVersion_20230816
1135	Auffe	50.112222	5.164167	749		import from Matrikels2-0_PublicationVersion_20230816
1136	Aufflinensis			0		import from Matrikels2-0_PublicationVersion_20230816
1137	Augsburg	48.371666666667	10.898333333333	724		import from Matrikels2-0_PublicationVersion_20230816
1138	Aulmont			0		import from Matrikels2-0_PublicationVersion_20230816
1139	Aulne			749		import from Matrikels2-0_PublicationVersion_20230816
1140	Aulnois			0		import from Matrikels2-0_PublicationVersion_20230816
1141	Auloij			0		import from Matrikels2-0_PublicationVersion_20230816
1142	Aurchodiensis			0		import from Matrikels2-0_PublicationVersion_20230816
1143	Aurich			0		import from Matrikels2-0_PublicationVersion_20230816
1144	Auseroelt			0		import from Matrikels2-0_PublicationVersion_20230816
1145	Austrovicanus			0		import from Matrikels2-0_PublicationVersion_20230816
1146	Autehart			0		import from Matrikels2-0_PublicationVersion_20230816
1147	Authe	49.459166666667	4.8788888888889	725		import from Matrikels2-0_PublicationVersion_20230816
1148	Autre-Église	50.66946	4.903855	749		import from Matrikels2-0_PublicationVersion_20230816
1149	Auvancianus			0		import from Matrikels2-0_PublicationVersion_20230816
1150	Auvelais	50.4469	4.635	749		import from Matrikels2-0_PublicationVersion_20230816
1151	Auveniensis			0		import from Matrikels2-0_PublicationVersion_20230816
1152	Auvers-sur-Oise	49.071666666667	2.1741666666667	725		import from Matrikels2-0_PublicationVersion_20230816
1153	Auwircensis			0		import from Matrikels2-0_PublicationVersion_20230816
1154	Auxellanus			0		import from Matrikels2-0_PublicationVersion_20230816
1155	Avastenensis			0		import from Matrikels2-0_PublicationVersion_20230816
1156	Ave-et-Auffe	50.109167	5.143056	749		import from Matrikels2-0_PublicationVersion_20230816
1157	Avelgem	50.775797222222	3.4458083333333	749		import from Matrikels2-0_PublicationVersion_20230816
1158	Aveloensis			0		import from Matrikels2-0_PublicationVersion_20230816
1159	Avenhorn	52.62	4.9542	748		import from Matrikels2-0_PublicationVersion_20230816
1160	Aveniensis			0		import from Matrikels2-0_PublicationVersion_20230816
1161	Avenne-lez-Hannut			0		import from Matrikels2-0_PublicationVersion_20230816
1162	Avennes	50.6292	5.1147	749		import from Matrikels2-0_PublicationVersion_20230816
1163	Avensis			0		import from Matrikels2-0_PublicationVersion_20230816
1164	Averbode	51.0258	4.9842	749		import from Matrikels2-0_PublicationVersion_20230816
1165	Avercilanensis			0		import from Matrikels2-0_PublicationVersion_20230816
1166	Averdiensis			0		import from Matrikels2-0_PublicationVersion_20230816
1167	Avernas-le-Bauduin	50.6944	5.0772	749		import from Matrikels2-0_PublicationVersion_20230816
1168	Averskerck			0		import from Matrikels2-0_PublicationVersion_20230816
1169	Avesnes	50.123611111111	3.9255555555556	725		import from Matrikels2-0_PublicationVersion_20230816
1170	Avesnes-sur-Helpe	50.123611111111	3.9255555555556	0		import from Matrikels2-0_PublicationVersion_20230816
1171	Avillainche			0		import from Matrikels2-0_PublicationVersion_20230816
1172	Avin			749		import from Matrikels2-0_PublicationVersion_20230816
1173	Avinanus			0		import from Matrikels2-0_PublicationVersion_20230816
1174	Aviolanus			0		import from Matrikels2-0_PublicationVersion_20230816
1175	Aviolensis			0		import from Matrikels2-0_PublicationVersion_20230816
1176	Avioth	49.566388888889	5.3908333333333	725		import from Matrikels2-0_PublicationVersion_20230816
1177	Avirtanus			0		import from Matrikels2-0_PublicationVersion_20230816
1178	Awans			749		import from Matrikels2-0_PublicationVersion_20230816
1179	Awinckel			0		import from Matrikels2-0_PublicationVersion_20230816
1180	Axel	51.2656	3.9089	748		import from Matrikels2-0_PublicationVersion_20230816
1181	Axellensis			0		import from Matrikels2-0_PublicationVersion_20230816
1182	Aycuriensis			0		import from Matrikels2-0_PublicationVersion_20230816
1183	Aye			0		import from Matrikels2-0_PublicationVersion_20230816
1184	Aynacensis			0		import from Matrikels2-0_PublicationVersion_20230816
1185	Baaigem	50.9331	3.7183	749		import from Matrikels2-0_PublicationVersion_20230816
1186	Baal			0		import from Matrikels2-0_PublicationVersion_20230816
1187	Baamsum	53.28388889	7.04138889	748		import from Matrikels2-0_PublicationVersion_20230816
1188	Baardegem	50.9547	4.1411	749		import from Matrikels2-0_PublicationVersion_20230816
1189	Baardwijk	51.691944	5.095556	748		import from Matrikels2-0_PublicationVersion_20230816
1190	Baarland	51.4083	3.885	748		import from Matrikels2-0_PublicationVersion_20230816
1191	Baarle			749		import from Matrikels2-0_PublicationVersion_20230816
1192	Baarle-Nassau	51.4475	4.92917	748		import from Matrikels2-0_PublicationVersion_20230816
1193	Baarsdorp	51.4831	3.8378	748		import from Matrikels2-0_PublicationVersion_20230816
1194	Baasrode			0		import from Matrikels2-0_PublicationVersion_20230816
1195	Babenhausen			0		import from Matrikels2-0_PublicationVersion_20230816
1196	Baceensis			0		import from Matrikels2-0_PublicationVersion_20230816
1197	Bachelensis			0		import from Matrikels2-0_PublicationVersion_20230816
1198	Bachensensis			0		import from Matrikels2-0_PublicationVersion_20230816
1199	Baculensis			0		import from Matrikels2-0_PublicationVersion_20230816
1200	Bad Colberg-Heldburg	50.280555555556	10.725277777778	724		import from Matrikels2-0_PublicationVersion_20230816
1201	Bad Honnef	50.645	7.2269444444444	724		import from Matrikels2-0_PublicationVersion_20230816
1202	Badegem			0		import from Matrikels2-0_PublicationVersion_20230816
1203	Badel			724		import from Matrikels2-0_PublicationVersion_20230816
1204	Badelensis			0		import from Matrikels2-0_PublicationVersion_20230816
1205	Baden			724		import from Matrikels2-0_PublicationVersion_20230816
1206	Badulo			0		import from Matrikels2-0_PublicationVersion_20230816
1207	Baeliutensis			0		import from Matrikels2-0_PublicationVersion_20230816
1208	Baerlaensis			0		import from Matrikels2-0_PublicationVersion_20230816
1209	Baerlen			0		import from Matrikels2-0_PublicationVersion_20230816
1210	Baerlo			0		import from Matrikels2-0_PublicationVersion_20230816
1211	Baertensis			0		import from Matrikels2-0_PublicationVersion_20230816
1212	Baeuff			0		import from Matrikels2-0_PublicationVersion_20230816
1213	Baexem	51.2244	5.88	748		import from Matrikels2-0_PublicationVersion_20230816
1214	Bahelensis			0		import from Matrikels2-0_PublicationVersion_20230816
1215	Baij			0		import from Matrikels2-0_PublicationVersion_20230816
1216	Baileux	50.0298544	4.3755329	749		import from Matrikels2-0_PublicationVersion_20230816
1217	Bailleul			0		import from Matrikels2-0_PublicationVersion_20230816
1218	Baillonville	50.2897	5.3372	749		import from Matrikels2-0_PublicationVersion_20230816
1219	Baionensis			0		import from Matrikels2-0_PublicationVersion_20230816
1220	Baisi			727		import from Matrikels2-0_PublicationVersion_20230816
1221	Baisieux	50.615277777778	3.2408333333333	725		import from Matrikels2-0_PublicationVersion_20230816
1222	Baisy	50.592778	4.464444	749		import from Matrikels2-0_PublicationVersion_20230816
1223	Baisy-Thy	50.5928	4.4644	749		import from Matrikels2-0_PublicationVersion_20230816
1224	Bajonensis			0		import from Matrikels2-0_PublicationVersion_20230816
